beta1,beta2,x_tmax,front_chord,front_camber,mach_in,loss,pressure_rise,converged
48.469956524937984,1.109637003180807,0.554152651025779,0.46735012248483354,0.34548575346965144,0.825,0.051466,1.345977,True
49.609606369543165,-1.600635982193904,0.5152990947525955,0.39022499901155305,0.6166297736746356,0.85,0.09325,1.367022,True
48.469956524937984,1.109637003180807,0.554152651025779,0.46735012248483354,0.34548575346965144,0.85,0.051704,1.375336,True
49.7105837375743,1.737901491760145,0.6129252771723082,0.6846952494102564,0.3631796656194192,0.825,0.073008,1.321159,True
49.783097346856074,1.8080408586388268,0.37383959482394524,0.5714441044918457,0.42587150334480084,0.8,0.049417,1.327361,True
49.7105837375743,1.737901491760145,0.6129252771723082,0.6846952494102564,0.3631796656194192,0.85,0.077262,1.34475,True
49.783097346856074,1.8080408586388268,0.37383959482394524,0.5714441044918457,0.42587150334480084,0.825,0.051088,1.354315,True
49.71616654144621,-1.6061039237329302,0.5218150316261964,0.326980177371684,0.5642312850096804,0.8,0.053719,1.335714,True
49.71616654144621,-1.6061039237329302,0.5218150316261964,0.326980177371684,0.5642312850096804,0.85,0.140929,1.334531,True
49.71616654144621,-1.6061039237329302,0.5218150316261964,0.326980177371684,0.5642312850096804,0.825,0.086987,1.343018,True
49.783097346856074,1.8080408586388268,0.37383959482394524,0.5714441044918457,0.42587150334480084,0.85,0.052142,1.383358,True
48.04722100364542,-0.8262691044168264,0.5606927863928104,0.4794971554259619,0.4064284855711755,0.8,0.043939,1.324077,True
48.04722100364542,-0.8262691044168264,0.5606927863928104,0.4794971554259619,0.4064284855711755,0.85,0.042903,1.383323,True
48.04722100364542,-0.8262691044168264,0.5606927863928104,0.4794971554259619,0.4064284855711755,0.825,0.043108,1.352983,True
48.3395372006344,-1.6787701789922007,0.5682720873457525,0.31934670733649984,0.6803720463178091,0.8,0.138142,1.274568,True
49.76752212272598,-1.7908337787371897,0.6169534860118941,0.42292649763797696,0.39472672151003474,0.8,0.043573,1.339237,True
48.3395372006344,-1.6787701789922007,0.5682720873457525,0.31934670733649984,0.6803720463178091,0.825,0.165241,1.280937,True
49.76752212272598,-1.7908337787371897,0.6169534860118941,0.42292649763797696,0.39472672151003474,0.825,0.04271,1.368972,True
49.76752212272598,-1.7908337787371897,0.6169534860118941,0.42292649763797696,0.39472672151003474,0.85,0.042855,1.39997,True
49.13367250443559,-0.016758928159454012,0.44426285133090876,0.4157406247050857,0.6882102284146568,0.8,0.043962,1.337028,True
49.00508365198046,1.2470381791433995,0.5569343277589991,0.564692913042034,0.5438302879022452,0.8,0.04141,1.33186,True
49.13367250443559,-0.016758928159454012,0.44426285133090876,0.4157406247050857,0.6882102284146568,0.825,0.049523,1.362403,True
49.00508365198046,1.2470381791433995,0.5569343277589991,0.564692913042034,0.5438302879022452,0.825,0.040489,1.36128,True
49.13367250443559,-0.016758928159454012,0.44426285133090876,0.4157406247050857,0.6882102284146568,0.85,0.083298,1.369562,True
49.00508365198046,1.2470381791433995,0.5569343277589991,0.564692913042034,0.5438302879022452,0.85,0.040382,1.391975,True
48.17034741265944,-1.8716087836558941,0.6530934555447868,0.6566734164741465,0.6351423688771635,0.8,0.040767,1.329125,True
48.17034741265944,-1.8716087836558941,0.6530934555447868,0.6566734164741465,0.6351423688771635,0.825,0.039973,1.358337,True
